Distance_(unit),Gray_Value
7.2714,55.367
7.2730,54.767
7.2746,54.433
7.2761,53.933
7.2777,53.767
7.2793,54.567
7.2808,56.100
7.2824,58.067
7.2839,59.933
7.2855,61.067
7.2871,61.533
7.2886,61.500
7.2902,60.767
7.2918,60.500
7.2933,61.433
7.2949,62.967
7.2964,64.500
7.2980,65.000
7.2996,64.400
7.3011,63.067
7.3027,62.000
7.3043,61.467
7.3058,61.333
7.3074,62.033
7.3089,62.633
7.3105,63.100
7.3121,63.600
7.3136,63.900
7.3152,64.467
7.3168,65.400
7.3183,66.000
7.3199,67.000
7.3214,67.467
7.3230,68.267
7.3246,69.733
7.3261,70.867
7.3277,71.700
7.3292,72.433
7.3308,73.500
7.3324,74.667
7.3339,75.033
7.3355,74.833
7.3371,74.267
7.3386,73.967
7.3402,74.167
7.3417,74.433
7.3433,74.800
7.3449,75.300
7.3464,76.367
7.3480,78.400
7.3496,82.000
7.3511,86.100
7.3527,90.033
7.3542,91.033
7.3558,87.400
7.3574,81.100
7.3589,75.067
7.3605,73.700
7.3621,77.667
7.3636,85.300
7.3652,91.267
7.3667,93.367
7.3683,94.400
7.3699,95.967
7.3714,96.767
7.3730,97.967
7.3746,100.333
7.3761,102.333
7.3777,102.600
7.3792,102.467
7.3808,105.167
7.3824,109.967
7.3839,115.067
7.3855,119.667
7.3871,124.167
7.3886,128.367
7.3902,132.333
7.3917,137.000
7.3933,143.567
7.3949,153.033
7.3964,165.267
7.3980,179.167
7.3996,192.667
7.4011,204.267
7.4027,213.467
7.4042,220.600
7.4058,226.667
7.4074,233.133
7.4089,239.667
7.4105,245.100
7.4121,249.000
7.4136,251.267
7.4152,252.433
7.4167,253.000
7.4183,253.267
7.4199,253.567
7.4214,253.700
7.4230,253.867
7.4246,253.833
7.4261,253.800
7.4277,253.833
7.4292,253.700
7.4308,253.533
7.4324,253.433
7.4339,253.600
7.4355,253.900
7.4371,253.900
7.4386,253.533
7.4402,253.733
7.4417,254.100
7.4433,254.033
7.4449,254.033
7.4464,254.333
7.4480,254.633
7.4496,254.633
7.4511,254.633
7.4527,254.533
7.4542,254.400
7.4558,254.400
7.4574,254.400
7.4589,254.400
7.4605,254.400
7.4621,254.400
7.4636,254.400
7.4652,254.400
7.4667,254.400
7.4683,254.400
7.4699,254.400
7.4714,254.400
7.4730,254.400
7.4746,254.400
7.4761,254.400
7.4777,254.533
7.4792,254.667
7.4808,254.600
7.4824,254.533
7.4839,254.667
7.4855,254.667
7.4871,254.667
7.4886,254.667
7.4902,254.667
7.4917,254.667
7.4933,254.667
7.4949,254.667
7.4964,254.667
7.4980,254.667
7.4996,254.667
7.5011,254.667
7.5027,254.600
7.5042,254.600
7.5058,254.633
7.5074,254.767
7.5089,254.767
7.5105,254.667
7.5121,254.633
7.5136,254.633
7.5152,254.733
7.5167,254.767
7.5183,254.700
7.5199,254.667
7.5214,254.667
7.5230,254.667
7.5245,254.600
7.5261,254.533
7.5277,254.267
7.5292,254.133
7.5308,254.233
7.5324,254.267
7.5339,254.433
7.5355,254.700
7.5370,254.633
7.5386,254.600
7.5402,254.633
7.5417,254.733
7.5433,254.767
7.5449,254.900
7.5464,254.833
7.5480,254.867
7.5495,254.867
7.5511,254.867
7.5527,254.900
7.5542,254.767
7.5558,254.767
7.5574,254.867
7.5589,254.867
7.5605,254.867
7.5620,254.800
7.5636,254.800
7.5652,254.800
7.5667,254.800
7.5683,254.800
7.5699,254.800
7.5714,254.867
7.5730,254.867
7.5745,254.867
7.5761,254.867
7.5777,254.833
7.5792,254.733
7.5808,254.767
7.5824,254.733
7.5839,254.733
7.5855,254.800
7.5870,254.800
7.5886,254.800
7.5902,254.767
7.5917,254.733
7.5933,254.667
7.5949,254.667
7.5964,254.500
7.5980,254.333
7.5995,254.300
7.6011,254.233
7.6027,254.200
7.6042,254.100
7.6058,254.133
7.6074,254.200
7.6089,254.300
7.6105,254.400
7.6120,254.367
7.6136,254.300
7.6152,254.233
7.6167,254.233
7.6183,254.300
7.6199,254.333
7.6214,254.333
7.6230,254.300
7.6245,254.067
7.6261,254.200
7.6277,254.300
7.6292,254.333
7.6308,254.333
7.6324,254.400
7.6339,254.300
7.6355,254.133
7.6370,254.133
7.6386,254.133
7.6402,254.100
7.6417,253.900
7.6433,254.000
7.6449,254.167
7.6464,254.300
7.6480,254.533
7.6495,254.467
7.6511,254.133
7.6527,254.067
7.6542,254.067
7.6558,253.733
7.6574,253.667
7.6589,253.667
7.6605,253.667
7.6620,253.667
7.6636,253.533
7.6652,253.833
7.6667,254.133
7.6683,253.567
7.6699,253.300
7.6714,252.800
7.6730,251.867
7.6745,249.067
7.6761,243.733
7.6777,236.333
7.6792,228.400
7.6808,220.700
7.6824,213.300
7.6839,205.233
7.6855,196.133
7.6870,187.133
7.6886,178.133
7.6902,169.333
7.6917,160.800
7.6933,153.400
7.6949,146.967
7.6964,140.833
7.6980,134.133
7.6995,127.767
7.7011,121.967
7.7027,117.433
7.7042,113.667
7.7058,110.200
7.7074,107.633
7.7089,105.567
7.7105,103.600
7.7120,102.067
7.7136,101.200
7.7152,99.767
7.7167,98.400
7.7183,95.667
7.7199,92.967
7.7214,90.533
7.7230,88.800
7.7245,88.033
7.7261,87.500
7.7277,86.533
7.7292,85.433
7.7308,83.100
7.7323,80.733
7.7339,79.433
7.7355,79.833
7.7370,81.333
7.7386,81.900
7.7402,82.133
7.7417,81.367
7.7433,79.600
7.7448,77.867
7.7464,77.733
7.7480,79.233
7.7495,80.733
7.7511,82.300
7.7527,83.267
7.7542,83.967
7.7558,84.567
7.7573,83.833
7.7589,78.367
7.7605,69.600
7.7620,63.467
7.7636,62.067
7.7652,61.800
7.7667,62.233
7.7683,63.967
7.7698,66.833
7.7714,67.833
7.7730,66.267
7.7745,64.367
7.7761,63.467
7.7777,62.233
7.7792,60.900
7.7808,60.000
7.7823,59.767
7.7839,59.300
7.7855,58.700
7.7870,58.167
7.7886,57.267
7.7902,55.933
7.7917,54.500
7.7933,53.133
7.7948,52.100
7.7964,50.633
7.7980,48.967
7.7995,47.967
7.8011,47.433
7.8027,47.133
7.8042,47.033
7.8058,47.000
7.8073,47.367
7.8089,47.667
7.8105,47.967
7.8120,48.767
7.8136,49.567
7.8152,49.933
7.8167,49.833
7.8183,48.000
7.8198,46.200
7.8214,45.033
7.8230,44.633
7.8245,44.633
7.8261,44.467
7.8277,44.600
7.8292,45.033
7.8308,44.767
7.8323,44.400
7.8339,44.167
7.8355,43.933
7.8370,43.500
7.8386,43.167
7.8402,43.267
7.8417,43.433
7.8433,42.900
7.8448,42.033
7.8464,41.100
7.8480,40.600
7.8495,40.700
7.8511,40.867
7.8527,41.033
7.8542,41.167
7.8558,41.267
7.8573,42.467
7.8589,44.200
7.8605,44.800
7.8620,44.633
7.8636,43.767
7.8652,42.100
7.8667,40.133
7.8683,38.567
7.8698,37.900
7.8714,37.767
7.8730,37.800
7.8745,38.267
7.8761,38.400
7.8777,38.267
7.8792,38.033
7.8808,38.267
7.8823,38.567
7.8839,39.033
7.8855,39.733
7.8870,40.000
7.8886,39.667
7.8902,38.733
7.8917,37.233
7.8933,36.067
7.8948,35.167
7.8964,34.633
7.8980,34.233
7.8995,34.167
7.9011,33.933
7.9027,33.600
7.9042,33.700
7.9058,33.967
7.9073,34.433
7.9089,34.800
7.9105,35.267
7.9120,35.467
7.9136,34.633
7.9152,34.200
7.9167,33.600
7.9183,33.433
7.9198,33.500
7.9214,33.433
7.9230,32.700
7.9245,32.567
7.9261,32.767
7.9277,32.600
7.9292,32.467
7.9308,32.067
7.9323,31.833
7.9339,31.900
7.9355,32.000
7.9370,31.867
7.9386,31.633
7.9402,31.667
7.9417,32.000
7.9433,32.100
7.9448,32.133
7.9464,31.367
7.9480,30.800
7.9495,30.300
7.9511,30.067
7.9526,29.967
7.9542,29.800
7.9558,29.267
7.9573,29.033
7.9589,29.067
7.9605,28.667
7.9620,28.267
7.9636,28.267
7.9651,28.300
7.9667,28.233
7.9683,28.200
7.9698,28.333
7.9714,27.967
7.9730,27.233
7.9745,26.833
7.9761,26.633
7.9776,26.367
7.9792,26.400
7.9808,26.633
7.9823,27.000
7.9839,27.133
7.9855,26.967
7.9870,26.867
7.9886,26.967
7.9901,27.100
7.9917,26.633
7.9933,26.267
7.9948,26.133
7.9964,26.200
7.9980,26.133
7.9995,26.267
8.0011,26.433
8.0026,26.367
8.0042,26.333
8.0058,26.333
8.0073,26.200
8.0089,26.067
8.0105,25.800
8.0120,25.733
8.0136,25.667
8.0151,25.567
8.0167,25.367
8.0183,24.900
8.0198,24.500
8.0214,24.567
8.0230,24.600
8.0245,24.800
8.0261,25.200
8.0276,25.567
8.0292,26.000
8.0308,26.000
8.0323,25.233
8.0339,24.533
8.0355,24.233
8.0370,23.900
8.0386,23.667
8.0401,23.833
8.0417,24.400
8.0433,25.700
8.0448,27.133
8.0464,28.033
8.0480,28.133
8.0495,27.567
8.0511,26.567
8.0526,25.733
8.0542,24.567
8.0558,24.100
8.0573,23.833
8.0589,23.667
8.0605,23.667
8.0620,23.600
8.0636,23.833
8.0651,24.033
8.0667,24.067
8.0683,23.900
8.0698,23.633
8.0714,23.400
8.0730,23.100
8.0745,22.967
8.0761,22.933
8.0776,22.833
8.0792,22.733
8.0808,22.667
8.0823,22.600
8.0839,22.600
8.0855,22.633
8.0870,22.833
8.0886,23.067
8.0901,23.267
8.0917,23.433
8.0933,23.233
8.0948,23.267
8.0964,23.033
8.0980,22.633
8.0995,22.233
8.1011,22.033
8.1026,21.833
8.1042,21.867
8.1058,21.933
8.1073,21.967
8.1089,22.233
8.1105,22.500
8.1120,22.600
8.1136,22.267
8.1151,21.833
8.1167,21.467
8.1183,21.400
8.1198,21.467
8.1214,21.567
8.1230,21.433
8.1245,21.333
8.1261,21.933
8.1276,22.033
8.1292,22.467
8.1308,22.267
8.1323,22.233
8.1339,22.467
8.1355,22.800
8.1370,23.333
8.1386,22.900
8.1401,22.400
8.1417,21.900
8.1433,21.667
8.1448,22.100
8.1464,22.900
8.1480,23.567
8.1495,23.467
8.1511,23.433
8.1526,23.033
8.1542,22.833
8.1558,22.467
8.1573,21.767
8.1589,21.533
8.1604,21.567
8.1620,21.300
8.1636,21.067
8.1651,20.800
8.1667,20.767
8.1683,20.600
8.1698,20.333
8.1714,20.333
8.1729,20.800
8.1745,21.400
8.1761,21.933
8.1776,22.367
8.1792,22.533
8.1808,21.900
8.1823,21.133
8.1839,20.233
8.1854,19.633
8.1870,19.400
8.1886,19.700
8.1901,20.300
8.1917,20.600
8.1933,21.000
8.1948,21.267
8.1964,21.600
8.1979,21.767
8.1995,21.600
8.2011,21.467
8.2026,20.867
8.2042,20.433
8.2058,20.033
8.2073,19.767
8.2089,19.800
8.2104,20.100
8.2120,20.400
8.2136,20.333
8.2151,20.100
8.2167,19.933
8.2183,20.067
8.2198,20.100
8.2214,20.367
8.2229,21.300
8.2245,22.133
8.2261,22.300
8.2276,22.200
8.2292,22.100
8.2308,21.133
8.2323,20.233
8.2339,19.567
8.2354,19.000
8.2370,19.033
8.2386,19.200
8.2401,19.633
8.2417,21.167
8.2433,21.267
8.2448,20.300
8.2464,19.200
8.2479,19.000
8.2495,18.733
8.2511,18.533
8.2526,18.767
8.2542,18.800
8.2558,19.100
8.2573,19.200
8.2589,19.033
8.2604,18.933
8.2620,19.600
8.2636,20.300
8.2651,20.800
8.2667,21.567
8.2683,22.233
8.2698,22.933
8.2714,23.633
8.2729,24.133
8.2745,24.233
8.2761,23.833
8.2776,22.600
8.2792,22.667
8.2808,22.500
8.2823,22.267
8.2839,22.033
8.2854,21.567
8.2870,21.433
8.2886,20.567
8.2901,20.067
8.2917,19.233
8.2933,18.800
8.2948,18.900
8.2964,18.867
8.2979,18.933
8.2995,19.100
8.3011,19.667
8.3026,19.800
8.3042,19.700
8.3058,19.100
8.3073,18.633
8.3089,18.367
8.3104,18.500
8.3120,18.700
8.3136,18.367
8.3151,17.533
8.3167,17.267
8.3183,17.167
8.3198,17.400
8.3214,17.600
8.3229,17.900
8.3245,18.267
8.3261,18.533
8.3276,18.667
8.3292,18.767
8.3308,18.700
8.3323,18.433
8.3339,18.167
8.3354,17.700
8.3370,17.400
8.3386,17.133
8.3401,17.267
8.3417,17.800
8.3433,17.733
8.3448,18.067
8.3464,18.000
8.3479,17.700
8.3495,17.900
8.3511,18.033
8.3526,17.733
8.3542,17.500
8.3558,17.467
8.3573,17.167
8.3589,16.767
8.3604,16.700
8.3620,16.700
8.3636,16.700
8.3651,16.667
8.3667,16.800
8.3682,16.767
8.3698,17.133
8.3714,17.233
8.3729,16.400
8.3745,16.033
8.3761,16.100
8.3776,16.400
8.3792,16.333
8.3807,16.200
8.3823,16.200
8.3839,16.133
8.3854,16.067
8.3870,16.067
8.3886,16.133
8.3901,16.267
8.3917,16.067
8.3932,15.967
8.3948,16.133
8.3964,15.867
8.3979,15.633
8.3995,15.400
8.4011,15.833
8.4026,16.300
8.4042,16.300
8.4057,16.367
8.4073,16.633
8.4089,16.800
8.4104,16.433
8.4120,16.433
8.4136,16.633
8.4151,16.600
8.4167,16.933
8.4182,16.133
8.4198,15.600
8.4214,15.000
8.4229,14.600
8.4245,14.767
8.4261,15.233
8.4276,15.600
8.4292,16.400
8.4307,16.700
8.4323,17.100
8.4339,17.100
8.4354,16.867
8.4370,16.667
8.4386,16.667
8.4401,16.467
8.4417,16.200
8.4432,16.100
8.4448,15.800
8.4464,15.833
8.4479,15.933
8.4495,16.100
8.4511,15.767
8.4526,15.367
8.4542,14.933
8.4557,14.600
8.4573,15.033
8.4589,15.800
8.4604,16.100
8.4620,16.533
8.4636,16.667
8.4651,16.800
8.4667,16.567
8.4682,16.000
8.4698,15.333
8.4714,15.267
8.4729,15.733
8.4745,16.333
8.4761,16.567
8.4776,16.133
8.4792,16.300
8.4807,16.100
8.4823,16.333
8.4839,16.767
8.4854,17.600
8.4870,18.167
8.4886,18.333
8.4901,18.067
8.4917,18.233
8.4932,17.733
8.4948,17.600
8.4964,16.600
8.4979,15.300
8.4995,14.533
8.5011,14.200
8.5026,14.167
8.5042,14.200
8.5057,14.000
8.5073,14.000
8.5089,14.133
8.5104,14.533
8.5120,14.633
8.5136,14.700
8.5151,14.300
8.5167,14.133
8.5182,14.200
8.5198,14.467
8.5214,14.533
8.5229,14.667
8.5245,14.933
8.5261,15.433
8.5276,16.033
8.5292,15.567
8.5307,15.700
8.5323,15.733
8.5339,16.267
8.5354,15.933
8.5370,15.533
8.5386,15.233
8.5401,14.900
8.5417,15.333
8.5432,15.267
8.5448,15.000
8.5464,14.800
8.5479,14.700
8.5495,15.033
8.5511,15.333
8.5526,15.467
8.5542,16.067
8.5557,16.600
8.5573,16.600
8.5589,17.000
8.5604,16.700
8.5620,15.633
8.5635,15.167
8.5651,15.167
8.5667,14.500
8.5682,14.933
8.5698,15.267
8.5714,15.167
8.5729,14.633
8.5745,14.033
8.5760,13.900
8.5776,13.700
8.5792,13.433
8.5807,13.800
8.5823,14.333
8.5839,15.133
8.5854,15.667
8.5870,15.667
8.5885,15.667
8.5901,15.967
8.5917,16.333
8.5932,16.033
8.5948,14.967
8.5964,14.200
8.5979,13.700
8.5995,13.833
8.6010,14.233
8.6026,14.467
8.6042,14.900
8.6057,15.067
8.6073,14.833
8.6089,14.533
8.6104,14.500
8.6120,14.800
8.6135,14.667
8.6151,14.500
8.6167,14.633
8.6182,14.667
8.6198,15.267
8.6214,15.767
8.6229,16.067
8.6245,16.667
8.6260,17.233
8.6276,16.733
8.6292,15.800
8.6307,14.500
8.6323,14.333
8.6339,14.133
8.6354,13.267
8.6370,12.967
8.6385,13.467
8.6401,13.833
8.6417,14.400
8.6432,14.600
8.6448,15.433
8.6464,16.033
8.6479,16.100
8.6495,16.433
8.6510,16.967
8.6526,16.867
8.6542,17.767
8.6557,17.200
8.6573,17.700
8.6589,17.667
8.6604,16.833
8.6620,16.467
8.6635,15.867
8.6651,14.867
8.6667,14.000
8.6682,14.167
8.6698,14.233
8.6714,14.933
8.6729,15.367
8.6745,14.867
8.6760,13.867
8.6776,13.200
8.6792,12.467
8.6807,11.900
8.6823,12.233
8.6839,12.867
8.6854,13.367
8.6870,14.333
8.6885,15.000
8.6901,15.100
8.6917,14.667
8.6932,14.167
8.6948,13.467
8.6964,13.100
8.6979,12.533
8.6995,12.333
8.7010,12.300
8.7026,12.700
8.7042,14.000
8.7057,14.533
8.7073,14.767
8.7089,14.367
8.7104,13.733
8.7120,13.000
8.7135,12.267
8.7151,11.867
8.7167,11.733
8.7182,11.767
8.7198,11.967
8.7214,12.433
8.7229,11.900
8.7245,12.067
8.7260,12.300
8.7276,12.133
8.7292,12.100
8.7307,11.767
8.7323,11.800
8.7339,12.067
8.7354,12.467
8.7370,12.567
8.7385,12.567
8.7401,12.367
8.7417,13.333
8.7432,13.167
8.7448,13.100
8.7464,12.800
8.7479,13.167
8.7495,13.333
8.7510,13.100
8.7526,12.733
8.7542,12.967
8.7557,13.167
8.7573,13.333
8.7589,12.933
8.7604,12.533
8.7620,12.233
8.7635,11.933
8.7651,12.200
8.7667,12.500
8.7682,12.433
8.7698,12.367
8.7713,12.133
8.7729,11.833
8.7745,11.867
8.7760,12.200
8.7776,12.433
8.7792,12.067
8.7807,11.733
8.7823,11.500
8.7838,11.400
8.7854,11.500
8.7870,11.500
8.7885,11.400
8.7901,11.267
8.7917,11.833
8.7932,12.267
8.7948,12.500
8.7963,12.300
8.7979,12.300
8.7995,12.200
8.8010,12.500
8.8026,12.533
8.8042,12.500
8.8057,12.700
8.8073,13.333
8.8088,13.133
8.8104,12.867
8.8120,12.733
8.8135,12.900
8.8151,12.933
8.8167,12.067
8.8182,11.533
8.8198,11.100
8.8213,11.067
8.8229,11.233
8.8245,11.400
8.8260,11.300
8.8276,11.333
8.8292,11.900
8.8307,12.233
8.8323,12.200
8.8338,12.033
8.8354,12.200
8.8370,12.567
8.8385,12.433
8.8401,12.100
8.8417,12.267
8.8432,12.833
8.8448,12.967
8.8463,13.033
8.8479,12.933
8.8495,12.833
8.8510,12.800
8.8526,12.667
8.8542,12.867
8.8557,13.233
8.8573,13.733
8.8588,14.167
8.8604,14.567
8.8620,14.567
8.8635,14.700
8.8651,14.867
8.8667,13.633
8.8682,13.600
8.8698,13.500
8.8713,13.500
8.8729,13.533
8.8745,13.500
8.8760,13.567
8.8776,13.433
8.8792,13.567
8.8807,13.667
8.8823,13.733
8.8838,13.867
8.8854,14.067
8.8870,14.500
8.8885,14.933
8.8901,14.900
8.8917,15.533
8.8932,15.800
8.8948,15.433
8.8963,14.900
8.8979,13.667
8.8995,13.600
8.9010,13.767
8.9026,14.233
8.9042,14.767
8.9057,14.967
8.9073,15.567
8.9088,16.133
8.9104,16.100
8.9120,15.700
8.9135,15.300
8.9151,15.033
8.9167,15.533
8.9182,15.500
8.9198,15.567
8.9213,15.600
8.9229,15.867
8.9245,16.233
8.9260,16.500
8.9276,16.400
8.9292,16.667
8.9307,16.200
8.9323,16.233
8.9338,16.067
8.9354,16.233
8.9370,16.567
8.9385,16.833
8.9401,16.867
8.9417,17.533
8.9432,18.033
8.9448,18.867
8.9463,19.800
8.9479,20.367
8.9495,20.700
8.9510,20.967
8.9526,20.900
8.9542,20.900
8.9557,20.933
8.9573,22.233
8.9588,23.433
8.9604,24.033
8.9620,24.500
8.9635,24.867
8.9651,24.900
8.9667,24.500
8.9682,24.000
8.9698,24.433
8.9713,25.233
8.9729,25.933
8.9745,26.500
8.9760,26.733
8.9776,26.933
8.9792,26.700
8.9807,26.900
8.9823,27.433
8.9838,27.800
8.9854,27.900
8.9870,28.167
8.9885,28.800
8.9901,29.033
8.9916,30.333
8.9932,30.733
8.9948,30.733
8.9963,30.633
8.9979,30.900
8.9995,31.000
9.0010,31.633
9.0026,33.200
9.0041,37.000
9.0057,39.833
9.0073,41.367
9.0088,41.233
9.0104,43.133
9.0120,48.033
9.0135,54.333
9.0151,58.867
9.0166,58.900
9.0182,56.067
9.0198,54.900
9.0213,54.933
9.0229,56.667
9.0245,61.200
9.0260,69.067
9.0276,76.467
9.0291,81.700
9.0307,85.867
9.0323,94.400
9.0338,107.200
9.0354,123.900
9.0370,137.233
9.0385,144.700
9.0401,147.600
9.0416,150.367
9.0432,152.833
9.0448,156.133
9.0463,159.933
9.0479,163.267
9.0495,165.833
9.0510,168.833
9.0526,172.600
9.0541,179.267
9.0557,188.467
9.0573,198.900
9.0588,208.900
9.0604,217.933
9.0620,225.267
9.0635,231.533
9.0651,236.533
9.0666,240.633
9.0682,243.400
9.0698,245.933
9.0713,247.767
9.0729,249.000
9.0745,249.467
9.0760,249.667
9.0776,249.267
9.0791,249.100
9.0807,248.967
9.0823,249.200
9.0838,249.467
9.0854,249.700
9.0870,249.833
9.0885,249.733
9.0901,249.767
9.0916,249.967
9.0932,250.467
9.0948,251.233
9.0963,251.633
9.0979,251.733
9.0995,251.767
9.1010,251.767
9.1026,251.933
9.1041,252.267
9.1057,252.333
9.1073,252.267
9.1088,252.300
9.1104,252.300
9.1120,252.333
9.1135,252.333
9.1151,252.333
9.1166,251.800
9.1182,251.800
9.1198,251.733
9.1213,251.733
9.1229,252.167
9.1245,252.200
9.1260,252.300
9.1276,252.433
9.1291,253.000
9.1307,253.033
9.1323,253.033
9.1338,253.000
9.1354,253.000
9.1370,253.000
9.1385,252.900
9.1401,252.900
9.1416,252.900
9.1432,252.900
9.1448,252.867
9.1463,252.867
9.1479,253.000
9.1495,253.000
9.1510,252.933
9.1526,252.933
9.1541,252.667
9.1557,252.667
9.1573,252.667
9.1588,252.667
9.1604,252.667
9.1620,252.667
9.1635,252.667
9.1651,252.667
9.1666,252.867
9.1682,252.867
9.1698,252.933
9.1713,252.933
9.1729,252.933
9.1745,252.933
9.1760,252.933
9.1776,252.933
9.1791,252.667
9.1807,252.667
9.1823,252.633
9.1838,252.533
9.1854,252.600
9.1870,252.500
9.1885,252.500
9.1901,252.433
9.1916,252.333
9.1932,252.333
9.1948,252.333
9.1963,252.333
9.1979,252.500
9.1994,252.500
9.2010,252.567
9.2026,252.567
9.2041,252.533
9.2057,252.533
9.2073,252.600
9.2088,252.600
9.2104,252.133
9.2119,252.033
9.2135,252.133
9.2151,252.100
9.2166,252.033
9.2182,251.867
9.2198,251.800
9.2213,251.800
9.2229,251.867
9.2244,251.867
9.2260,251.800
9.2276,251.700
9.2291,251.500
9.2307,250.800
9.2323,250.033
9.2338,248.600
9.2354,247.100
9.2369,244.367
9.2385,239.600
9.2401,232.433
9.2416,223.933
9.2432,213.233
9.2448,200.467
9.2463,188.433
9.2479,178.867
9.2494,172.533
9.2510,169.033
9.2526,165.300
9.2541,160.767
9.2557,155.767
9.2573,150.567
9.2588,145.700
9.2604,141.433
9.2619,137.067
9.2635,132.633
9.2651,127.533
9.2666,121.467
9.2682,116.733
9.2698,113.567
9.2713,110.767
9.2729,106.433
9.2744,101.833
9.2760,98.633
9.2776,95.767
9.2791,91.800
9.2807,87.300
9.2823,82.333
9.2838,77.167
9.2854,72.533
9.2869,69.300
9.2885,65.667
9.2901,62.067
9.2916,57.067
9.2932,52.267
9.2948,48.233
9.2963,45.467
9.2979,43.200
9.2994,41.800
9.3010,40.100
9.3026,37.833
9.3041,36.400
9.3057,35.533
9.3073,34.833
9.3088,34.400
9.3104,33.767
9.3119,32.767
9.3135,33.567
9.3151,34.133
9.3166,34.167
9.3182,33.467
9.3198,33.133
9.3213,32.367
9.3229,31.133
9.3244,29.633
9.3260,29.133
9.3276,28.100
9.3291,27.033
9.3307,25.500
9.3323,24.233
9.3338,23.967
9.3354,23.200
9.3369,22.967
9.3385,22.867
9.3401,21.733
9.3416,21.467
9.3432,21.300
9.3448,21.067
9.3463,20.133
9.3479,19.167
9.3494,17.933
9.3510,17.100
9.3526,16.933
9.3541,17.733
9.3557,17.500
9.3573,16.833
9.3588,15.633
9.3604,15.133
9.3619,15.367
9.3635,15.033
9.3651,14.533
9.3666,15.000
9.3682,15.267
9.3698,15.333
9.3713,14.833
9.3729,14.033
9.3744,13.733
9.3760,14.067
9.3776,14.400
9.3791,14.467
9.3807,14.033
9.3823,14.100
9.3838,14.500
9.3854,14.600
9.3869,14.933
9.3885,14.833
9.3901,13.533
9.3916,11.533
9.3932,9.833
9.3948,9.200
9.3963,9.633
9.3979,10.000
9.3994,10.367
9.4010,10.700
9.4026,10.933
9.4041,10.933
9.4057,10.767
9.4072,10.933
9.4088,11.600
9.4104,11.500
9.4119,11.033
9.4135,10.600
9.4151,9.900
9.4166,9.533
9.4182,9.267
9.4197,9.100
9.4213,8.933
9.4229,8.933
9.4244,9.000
9.4260,8.967
9.4276,8.633
9.4291,8.333
9.4307,8.100
9.4322,8.533
9.4338,9.600
9.4354,10.233
9.4369,10.733
9.4385,10.500
9.4401,9.533
9.4416,8.767
9.4432,8.533
9.4447,8.567
9.4463,8.633
9.4479,8.333
9.4494,8.033
9.4510,8.233
9.4526,8.767
9.4541,9.367
9.4557,9.767
9.4572,10.167
9.4588,10.167
9.4604,10.400
9.4619,10.300
9.4635,9.700
9.4651,8.800
9.4666,7.900
9.4682,7.300
9.4697,6.667
9.4713,6.400
9.4729,6.367
9.4744,6.833
9.4760,7.367
9.4776,7.700
9.4791,7.600
9.4807,7.733
9.4822,7.700
9.4838,7.600
9.4854,7.900
9.4869,8.233
9.4885,8.800
9.4901,8.933
9.4916,9.667
9.4932,10.000
9.4947,9.800
9.4963,9.100
9.4979,8.500
9.4994,8.633
9.5010,8.733
9.5026,8.333
9.5041,8.067
9.5057,7.567
9.5072,8.100
9.5088,9.033
9.5104,9.267
9.5119,9.267
9.5135,9.033
9.5151,8.067
9.5166,7.667
9.5182,6.667
9.5197,6.633
9.5213,6.767
9.5229,6.933
9.5244,7.333
9.5260,8.067
9.5276,8.500
9.5291,8.033
9.5307,7.033
9.5322,6.233
9.5338,5.800
9.5354,5.667
9.5369,5.733
9.5385,6.267
9.5401,6.700
9.5416,8.133
9.5432,8.667
9.5447,8.933
9.5463,8.667
9.5479,8.600
9.5494,8.400
9.5510,7.300
9.5526,6.200
9.5541,6.000
9.5557,5.933
9.5572,5.633
9.5588,5.500
9.5604,5.433
9.5619,5.400
9.5635,5.433
9.5651,5.333
9.5666,5.267
9.5682,5.167
9.5697,5.200
9.5713,5.267
9.5729,5.000
9.5744,4.933
9.5760,4.967
9.5776,4.867
9.5791,4.867
9.5807,4.933
9.5822,5.533
9.5838,6.333
9.5854,6.367
9.5869,5.800
9.5885,5.267
9.5901,5.100
9.5916,5.467
9.5932,5.633
9.5947,5.900
9.5963,6.267
9.5979,6.067
9.5994,5.700
9.6010,5.367
9.6026,4.900
9.6041,4.733
9.6057,4.933
9.6072,5.367
9.6088,5.800
9.6104,6.067
9.6119,5.833
9.6135,5.233
9.6151,4.700
9.6166,4.767
9.6182,5.467
9.6197,5.633
9.6213,5.667
9.6229,5.633
9.6244,6.233
9.6260,6.033
9.6275,5.733
9.6291,5.533
9.6307,5.367
9.6322,5.600
9.6338,5.567
9.6354,5.433
9.6369,5.433
9.6385,5.433
9.6400,5.833
9.6416,6.600
9.6432,6.733
9.6447,6.967
9.6463,7.200
9.6479,6.533
9.6494,6.500
9.6510,6.267
9.6525,6.167
9.6541,5.933
9.6557,5.333
9.6572,4.933
9.6588,5.033
9.6604,4.633
9.6619,4.100
9.6635,4.167
9.6650,4.767
9.6666,5.567
9.6682,5.633
9.6697,5.533
9.6713,5.267
9.6729,5.400
9.6744,5.300
9.6760,5.567
9.6775,5.900
9.6791,6.167
9.6807,6.600
9.6822,6.733
9.6838,6.300
9.6854,5.933
9.6869,5.767
9.6885,5.633
9.6900,5.600
9.6916,5.267
9.6932,5.167
9.6947,5.033
9.6963,5.100
